month,state,city,sessions
2025-10,Colorado,Littleton,5
2025-10,Colorado,Longmont,8
2025-10,Colorado,Louisville,1
2025-10,Colorado,Loveland,4
2025-10,Colorado,Lyons,1
2025-10,Colorado,Monument,3
2025-10,Colorado,Parker,6
2025-10,Colorado,Peyton,1
2025-10,Colorado,Pueblo,1
2025-10,Colorado,Thornton,3
2025-10,Colorado,Westminster,3
2025-10,Colorado,Windsor,3
2025-10,Connecticut,Unknown,3
2025-10,Connecticut,Avon,1
2025-10,Connecticut,Berlin,2
2025-10,Connecticut,Bloomfield,1
2025-10,Connecticut,Bridgeport,4
2025-10,Connecticut,Bristol,1
2025-10,Connecticut,Brookfield,1
2025-10,Connecticut,Burlington,1
2025-10,Connecticut,Clinton,1
2025-10,Connecticut,Cromwell,1
2025-10,Connecticut,Danbury,4
2025-10,Connecticut,East Hartford,2
2025-10,Connecticut,Enfield,1
2025-10,Connecticut,Glastonbury,3
2025-10,Connecticut,Groton,3
2025-10,Connecticut,Hamden,4
2025-10,Connecticut,Hartford,9
2025-10,Connecticut,Meriden,3
2025-10,Connecticut,Middlebury,2
2025-10,Connecticut,Milford,1
2025-10,Connecticut,Naugatuck,1
2025-10,Connecticut,New Britain,3
2025-10,Connecticut,New Haven,8
2025-10,Connecticut,New Milford,3
2025-10,Connecticut,Newtown,2
2025-10,Connecticut,Northford,1
2025-10,Connecticut,Norwalk,2
2025-10,Connecticut,Prospect,1
2025-10,Connecticut,Redding,1
2025-10,Connecticut,Rocky Hill,1
2025-10,Connecticut,Shelton,1
2025-10,Connecticut,Southbury,3
2025-10,Connecticut,Stamford,9
2025-10,Connecticut,Stratford,1
2025-10,Connecticut,Tolland,1
2025-10,Connecticut,Vernon,3
2025-10,Connecticut,Wallingford,3
2025-10,Connecticut,Waterbury,3
2025-10,Connecticut,West Hartford,4
2025-10,Connecticut,West Haven,5
2025-10,Connecticut,Wethersfield,1
2025-10,Connecticut,Wilton,1
2025-10,Connecticut,Windsor,1
2025-10,Connecticut,Wolcott,2
2025-10,Delaware,Unknown,1
2025-10,Delaware,Claymont,1
2025-10,Delaware,Dover,3
2025-10,Delaware,Hockessin,1
2025-10,Delaware,Middletown,3
2025-10,Delaware,Millsboro,1
2025-10,Delaware,New Castle,3
2025-10,Delaware,Newark,2
2025-10,Delaware,Seaford,1
2025-10,Delaware,Wilmington,8
2025-10,District of Columbia,Washington,135
2025-10,Florida,Unknown,5
2025-10,Florida,Alachua,1
2025-10,Florida,Altamonte Springs,3
2025-10,Florida,Auburndale,4
2025-10,Florida,Belleview,1
2025-10,Florida,Beverly Hills,2
2025-10,Florida,Boca Raton,4
2025-10,Florida,Boynton Beach,9
2025-10,Florida,Bradenton,1
2025-10,Florida,Brandon,4
2025-10,Florida,Callahan,1
2025-10,Florida,Cantonment,2
2025-10,Florida,Cape Coral,1
2025-10,Florida,Casselberry,1
2025-10,Florida,Clearwater,2
2025-10,Florida,Clermont,1
2025-10,Florida,Cocoa,1
2025-10,Florida,Coconut Creek,1
2025-10,Florida,Coral Gables,1
2025-10,Florida,Cutler Bay,1
2025-10,Florida,Dania Beach,1
2025-10,Florida,Davie,1
2025-10,Florida,Delray Beach,6
2025-10,Florida,Estero,1
2025-10,Florida,Fort Lauderdale,21
2025-10,Florida,Fort Myers,4
2025-10,Florida,Fort Walton Beach,1
2025-10,Florida,Gainesville,5
2025-10,Florida,Hialeah,2
2025-10,Florida,Hollywood,8
2025-10,Florida,Homestead,1
2025-10,Florida,Jacksonville,16
2025-10,Florida,Keystone Heights,1
2025-10,Florida,Kissimmee,6
2025-10,Florida,Lake City,1
2025-10,Florida,Lake Mary,1
2025-10,Florida,Lake Worth,2
2025-10,Florida,Lakeland,5
2025-10,Florida,Largo,1
2025-10,Florida,Leesburg,1
2025-10,Florida,Lehigh Acres,1
2025-10,Florida,Longwood,1
2025-10,Florida,Loxahatchee Groves,1
2025-10,Florida,Maitland,1
2025-10,Florida,Melbourne,5
2025-10,Florida,Melbourne Beach,1
2025-10,Florida,Merritt Island,2
2025-10,Florida,Miami,59
2025-10,Florida,Miami Beach,5
2025-10,Florida,Middleburg,1
2025-10,Florida,Milton,1
2025-10,Florida,Miramar,2
2025-10,Florida,N Ft Myers,4
2025-10,Florida,Naples,1
2025-10,Florida,Navarre,2
2025-10,Florida,New Port Richey,3
2025-10,Florida,Nokomis,2
2025-10,Florida,North Miami Beach,1
2025-10,Florida,North Port,3
2025-10,Florida,Ocala,2
2025-10,Florida,Odessa,2
2025-10,Florida,Orlando,41
2025-10,Florida,Ormond Beach,2
2025-10,Florida,Oviedo,1
2025-10,Florida,Palm Bay,1
2025-10,Florida,Palm Beach Gardens,1
2025-10,Florida,Panama City Beach,1
2025-10,Florida,Plant City,1
2025-10,Florida,Plantation,1
2025-10,Florida,Pompano Beach,2
2025-10,Florida,Ponte Vedra Beach,1
2025-10,Florida,Port Charlotte,1
2025-10,Florida,Port Orange,1
2025-10,Florida,Port Saint Lucie,2
2025-10,Florida,Riverview,2
2025-10,Florida,Rockledge,1
2025-10,Florida,Saint Augustine,2
2025-10,Florida,Saint Johns,1
2025-10,Florida,Saint Leo,1
2025-10,Florida,Sanford,6
2025-10,Florida,Santa Rosa Beach,1
2025-10,Florida,Sarasota,4
2025-10,Florida,Satellite Beach,2
2025-10,Florida,Sebastian,1
2025-10,Florida,Seffner,1
2025-10,Florida,St. Petersburg,10
2025-10,Florida,Stuart,2
2025-10,Florida,Tallahassee,3
2025-10,Florida,Tamarac,1
2025-10,Florida,Tampa,16
2025-10,Florida,Valrico,1
2025-10,Florida,Venice,3
2025-10,Florida,Wellington,1
2025-10,Florida,Wesley Chapel,3
2025-10,Florida,West Palm Beach,6
2025-10,Florida,Weston,1
2025-10,Florida,Windermere,1
2025-10,Florida,Winter Garden,3
2025-10,Florida,Winter Haven,2
2025-10,Florida,Winter Park,5
2025-10,Florida,Winter Springs,2
2025-10,Florida,Zephyrhills,1
2025-10,Georgia,Unknown,2
2025-10,Georgia,Alma,1
2025-10,Georgia,Alpharetta,5
2025-10,Georgia,Athens,9
2025-10,Georgia,Atlanta,115
2025-10,Georgia,Augusta,1
2025-10,Georgia,Bremen,1
2025-10,Georgia,Brunswick,1
2025-10,Georgia,Canton,1
2025-10,Georgia,Carrollton,1
2025-10,Georgia,Cartersville,2
2025-10,Georgia,Clarkesville,1
2025-10,Georgia,Cleveland,1
2025-10,Georgia,Columbus,2
2025-10,Georgia,Conyers,2
2025-10,Georgia,Cornelia,1
2025-10,Georgia,Cumming,1
2025-10,Georgia,Dacula,1
2025-10,Georgia,Dallas,2
2025-10,Georgia,Dalton,2
2025-10,Georgia,Decatur,9
2025-10,Georgia,Donalsonville,1
2025-10,Georgia,Douglasville,1
2025-10,Georgia,Duluth,3
2025-10,Georgia,Ellijay,1
2025-10,Georgia,Franklin,2
2025-10,Georgia,Gainesville,2
2025-10,Georgia,Greensboro,1
2025-10,Georgia,Grovetown,1
2025-10,Georgia,Harlem,1
2025-10,Georgia,Hartwell,1
2025-10,Georgia,Hinesville,1
2025-10,Georgia,Jefferson,1
2025-10,Georgia,Jonesboro,1
2025-10,Georgia,Kennesaw,1
2025-10,Georgia,Lawrenceville,3
2025-10,Georgia,Lilburn,2
2025-10,Georgia,Lithonia,5
2025-10,Georgia,Loganville,2
2025-10,Georgia,Mableton,1
2025-10,Georgia,Marietta,19
2025-10,Georgia,McDonough,6
2025-10,Georgia,Milledgeville,1
2025-10,Georgia,Newnan,3
2025-10,Georgia,Ochlocknee,1
2025-10,Georgia,Powder Springs,3
2025-10,Georgia,Rome,1
2025-10,Georgia,Roswell,3
2025-10,Georgia,Savannah,1
2025-10,Georgia,Smyrna,5
2025-10,Georgia,Snellville,1
2025-10,Georgia,Social Circle,36
2025-10,Georgia,South Fulton,2
2025-10,Georgia,Stockbridge,2
2025-10,Georgia,Stone Mountain,2
2025-10,Georgia,Tucker,1
2025-10,Georgia,Tunnel Hill,1
2025-10,Georgia,Tyrone,1
2025-10,Georgia,Valdosta,1
2025-10,Georgia,Warner Robins,3
2025-10,Georgia,Winder,1
2025-10,Georgia,Woodstock,3
2025-10,Hawaii,Unknown,1
2025-10,Hawaii,Honolulu,9
2025-10,Hawaii,Kapaa,1
2025-10,Hawaii,Mililani Town,1
2025-10,Hawaii,Pearl City,1
2025-10,Hawaii,Port Allen,1
2025-10,Hawaii,Waipahu,1
2025-10,Hawaii,‘Aiea,1
2025-10,Idaho,Unknown,1
2025-10,Idaho,Boise,8
2025-10,Idaho,Coeur d'Alene,1
2025-10,Idaho,Idaho Falls,4
2025-10,Idaho,Lewiston,1
2025-10,Idaho,McCammon,1
2025-10,Idaho,Meridian,5
2025-10,Idaho,Moscow,3
2025-10,Idaho,Mountain Home,1
2025-10,Idaho,Nampa,2
2025-10,Idaho,Pocatello,1
2025-10,Idaho,Post Falls,1
2025-10,Idaho,Sandpoint,2
2025-10,Illinois,Unknown,2
2025-10,Illinois,Addison,1
2025-10,Illinois,Algonquin,2
2025-10,Illinois,Arlington Heights,5
2025-10,Illinois,Aurora,2
2025-10,Illinois,Barrington,2
2025-10,Illinois,Batavia,1
2025-10,Illinois,Belleville,2
2025-10,Illinois,Berwyn,2
2025-10,Illinois,Bloomington,3
2025-10,Illinois,Bolingbrook,5
2025-10,Illinois,Bridgeview,1
2025-10,Illinois,Buffalo Grove,2
2025-10,Illinois,Bunker Hill,2
2025-10,Illinois,Carpentersville,1
2025-10,Illinois,Champaign,2
2025-10,Illinois,Chicago,398
2025-10,Illinois,Chicago Heights,1
2025-10,Illinois,Cicero,2
2025-10,Illinois,Coal Valley,1
2025-10,Illinois,Collinsville,1
2025-10,Illinois,Crystal Lake,2
2025-10,Illinois,Davis,1
2025-10,Illinois,DeKalb,2
2025-10,Illinois,Edwardsville,1
2025-10,Illinois,Elgin,1
2025-10,Illinois,Elk Grove Village,3
2025-10,Illinois,Elmhurst,5
2025-10,Illinois,Evanston,2
2025-10,Illinois,Glencoe,1
2025-10,Illinois,Glenview,3
2025-10,Illinois,Golden,1
2025-10,Illinois,Granite City,1
2025-10,Illinois,Grayslake,2
2025-10,Illinois,Greenville,1
2025-10,Illinois,Gurnee,1
2025-10,Illinois,Hanover Park,1
2025-10,Illinois,Herrin,1
2025-10,Illinois,Highland Park,2
2025-10,Illinois,Hinsdale,3
2025-10,Illinois,Joliet,1
2025-10,Illinois,Lake Zurich,2
2025-10,Illinois,Lincolnshire,1
2025-10,Illinois,Lombard,4
2025-10,Illinois,Macomb,1
2025-10,Illinois,Markham,1
2025-10,Illinois,McHenry,1
2025-10,Illinois,Midlothian,2
2025-10,Illinois,Moline,1
2025-10,Illinois,Morton Grove,8
2025-10,Illinois,Mount Prospect,4
2025-10,Illinois,Mundelein,1
2025-10,Illinois,Naperville,6
2025-10,Illinois,New Lenox,1
2025-10,Illinois,Normal,1
2025-10,Illinois,Oak Park,2
2025-10,Illinois,Oaklawn,2
2025-10,Illinois,Orion,1
2025-10,Illinois,Orland Park,2
2025-10,Illinois,Palatine,2
2025-10,Illinois,Palos Hills,1
2025-10,Illinois,Park Ridge,2
2025-10,Illinois,Peoria,5
2025-10,Illinois,Plainfield,3
2025-10,Illinois,Pontiac,1
2025-10,Illinois,Quincy,1
2025-10,Illinois,River Forest,1
2025-10,Illinois,Rockford,5
2025-10,Illinois,Rolling Mdws,1
2025-10,Illinois,Romeoville,2
2025-10,Illinois,Round Lake,1
2025-10,Illinois,Schaumburg,6
2025-10,Illinois,Skokie,1
2025-10,Illinois,South Elgin,1
2025-10,Illinois,Springfield,1
2025-10,Illinois,St. Charles,3
2025-10,Illinois,Sugar Grove,2
2025-10,Illinois,Sycamore,1
2025-10,Illinois,Tinley Park,1
2025-10,Illinois,Tonica,1
2025-10,Illinois,Warrenville,1
2025-10,Illinois,Waukegan,4
2025-10,Illinois,Westchester,1
2025-10,Illinois,Western Springs,2
2025-10,Illinois,Wheaton,9
2025-10,Illinois,Wheeling,1
2025-10,Illinois,Wilmette,1
2025-10,Illinois,Woodridge,1
2025-10,Illinois,Woodstock,2
2025-10,Indiana,Unknown,7
2025-10,Indiana,Anderson,2
2025-10,Indiana,Avon,1
2025-10,Indiana,Bloomington,6
2025-10,Indiana,Brazil,1
2025-10,Indiana,Brownsburg,1
2025-10,Indiana,Carmel,6
2025-10,Indiana,Charlestown,1
2025-10,Indiana,Clinton,1
2025-10,Indiana,Columbus,1
2025-10,Indiana,Crown Point,2
2025-10,Indiana,Elkhart,1
2025-10,Indiana,Evansville,7
2025-10,Indiana,Fishers,2
2025-10,Indiana,Fort Wayne,9
2025-10,Indiana,Gary,1
2025-10,Indiana,Gosport,1
2025-10,Indiana,Granger,1
2025-10,Indiana,Greenfield,3
2025-10,Indiana,Greenwood,2
2025-10,Indiana,Hammond,1
2025-10,Indiana,Indianapolis,44
2025-10,Indiana,Jeffersonville,1
2025-10,Indiana,Kokomo,2
2025-10,Indiana,La Porte,1
2025-10,Indiana,Lafayette,2
2025-10,Indiana,Martinsville,1
2025-10,Indiana,Mishawaka,2
2025-10,Indiana,New Albany,2
2025-10,Indiana,Noblesville,4
2025-10,Indiana,Oakland City,1
2025-10,Indiana,Paoli,1
2025-10,Indiana,Plainfield,1
2025-10,Indiana,Richmond,1
2025-10,Indiana,Saint John,2
2025-10,Indiana,Seymour,1
2025-10,Indiana,South Bend,4
2025-10,Indiana,Terre Haute,2
2025-10,Indiana,Trafalgar,1
2025-10,Indiana,Vincennes,1
2025-10,Indiana,West Lafayette,1
2025-10,Indiana,Whiting,1
2025-10,Indiana,Zionsville,1
2025-10,Iowa,Ames,2
2025-10,Iowa,Ankeny,6
2025-10,Iowa,Bettendorf,1
2025-10,Iowa,Cedar Falls,4
2025-10,Iowa,Cedar Rapids,2
2025-10,Iowa,Clive,1
2025-10,Iowa,Coralville,1
2025-10,Iowa,Decorah,2
2025-10,Iowa,Des Moines,9
2025-10,Iowa,Dubuque,2
2025-10,Iowa,Eagle Grove,1
2025-10,Iowa,Fairfield,1
2025-10,Iowa,Humboldt,1
2025-10,Iowa,Iowa City,5
2025-10,Iowa,New Hampton,1
2025-10,Iowa,Perry,1
2025-10,Iowa,Red Oak,1
2025-10,Iowa,Sioux City,1
2025-10,Iowa,Waterloo,1
2025-10,Iowa,Waukee,1
2025-10,Iowa,West Des Moines,3
2025-10,Kansas,Unknown,3
2025-10,Kansas,Andover,1
2025-10,Kansas,Atwood,1
2025-10,Kansas,Council Grove,1
2025-10,Kansas,Derby,1
2025-10,Kansas,Dodge City,1
2025-10,Kansas,Gardner,1
2025-10,Kansas,Hays,1
2025-10,Kansas,Hutchinson,1
2025-10,Kansas,Kansas City,5
2025-10,Kansas,Lawrence,3
2025-10,Kansas,Lenexa,1
2025-10,Kansas,Manhattan,1
2025-10,Kansas,Olathe,6
2025-10,Kansas,Overland Park,14
2025-10,Kansas,Prairie Village,3
2025-10,Kansas,Shawnee,6
2025-10,Kansas,Syracuse,1
2025-10,Kansas,Topeka,1
2025-10,Kansas,Wichita,5
2025-10,Kentucky,Alexandria,1
2025-10,Kentucky,Bardstown,1
2025-10,Kentucky,Bowling Green,3
2025-10,Kentucky,Covington,2
2025-10,Kentucky,Edgewood,1
2025-10,Kentucky,Elizabethtown,1
2025-10,Kentucky,Erlanger,2
2025-10,Kentucky,Florence,1
2025-10,Kentucky,Fort Thomas,2
2025-10,Kentucky,Frankfort,1
2025-10,Kentucky,Georgetown,1
2025-10,Kentucky,Hopkinsville,1
2025-10,Kentucky,Hyden,1
2025-10,Kentucky,Latonia,1
2025-10,Kentucky,Lexington,9
2025-10,Kentucky,Louisville,14
2025-10,Kentucky,Mount Washington,1
2025-10,Kentucky,Owensboro,1
2025-10,Kentucky,Paducah,1
2025-10,Kentucky,Pikeville,1
2025-10,Kentucky,Russell Springs,1
2025-10,Kentucky,Shepherdsville,1
2025-10,Kentucky,Union,1
2025-10,Louisiana,Unknown,3
2025-10,Louisiana,Abbeville,1
2025-10,Louisiana,Baton Rouge,10
2025-10,Louisiana,Bossier City,1
2025-10,Louisiana,Breaux Bridge,1
2025-10,Louisiana,Chalmette,4
2025-10,Louisiana,Covington,2
2025-10,Louisiana,Cut Off,1
2025-10,Louisiana,Gretna,2
2025-10,Louisiana,Hammond,1
2025-10,Louisiana,Leesville,1
2025-10,Louisiana,Mandeville,1
2025-10,Louisiana,Marrero,1
2025-10,Louisiana,New Orleans,32
2025-10,Louisiana,Prairieville,4
2025-10,Louisiana,Shreveport,1
2025-10,Louisiana,Slidell,2
2025-10,Louisiana,Sulphur,1
2025-10,Louisiana,Youngsville,2
2025-10,Maine,Athens,1
2025-10,Maine,Bangor,3
2025-10,Maine,Biddeford,1
2025-10,Maine,Brunswick,2
2025-10,Maine,Bucksport,1
2025-10,Maine,Caribou,1
2025-10,Maine,Charleston,1
2025-10,Maine,Eliot,1
2025-10,Maine,Kennebunkport,1
2025-10,Maine,Lewiston,3
2025-10,Maine,Newport,11
2025-10,Maine,Old Town,1
2025-10,Maine,Portland,17
2025-10,Maine,South Portland,1
2025-10,Maine,South West Bend,1
2025-10,Maine,Westbrook,4
2025-10,Maine,York Village,1
2025-10,Maryland,Unknown,2
2025-10,Maryland,Annapolis,6
2025-10,Maryland,Baltimore,50
2025-10,Maryland,Beltsville,1
2025-10,Maryland,Bethesda,7
2025-10,Maryland,Bladensburg,1
2025-10,Maryland,Bowie,3
2025-10,Maryland,Brooklyn,1
2025-10,Maryland,Cambridge,1
2025-10,Maryland,Catonsville,3
2025-10,Maryland,Chester,1
2025-10,Maryland,Chevy Chase,1
2025-10,Maryland,Clarksburg,1
2025-10,Maryland,Clarksville,1
2025-10,Maryland,College Park,5
2025-10,Maryland,Columbia,4
2025-10,Maryland,Crofton,2
2025-10,Maryland,District Heights,2
2025-10,Maryland,Ellicott City,1
2025-10,Maryland,Frederick,9
2025-10,Maryland,Gaithersburg,11
2025-10,Maryland,Germantown,2
2025-10,Maryland,Glen Burnie,1
2025-10,Maryland,Glenwood,1
2025-10,Maryland,Greenbelt,2
2025-10,Maryland,Gwynn Oak,3
2025-10,Maryland,Hagerstown,2
2025-10,Maryland,Halethorpe,1
2025-10,Maryland,Huntingtown,1
2025-10,Maryland,Hyattsville,12
2025-10,Maryland,Jessup,1
2025-10,Maryland,Lanham,4
2025-10,Maryland,Laurel,2
2025-10,Maryland,Lexington Park,1
2025-10,Maryland,Middle River,1
2025-10,Maryland,Mount Airy,1
2025-10,Maryland,Nottingham,2
2025-10,Maryland,Olney,3
2025-10,Maryland,Owings Mills,1
2025-10,Maryland,Parkville,4
2025-10,Maryland,Pikesville,2
2025-10,Maryland,Queenstown,1
2025-10,Maryland,Riverdale Park,3
2025-10,Maryland,Rockville,5
2025-10,Maryland,Salisbury,2
2025-10,Maryland,Severn,4
2025-10,Maryland,Silver Spring,20
2025-10,Maryland,Temple Hills,4
2025-10,Maryland,Timonium,1
2025-10,Maryland,Upper Marlboro,1
2025-10,Maryland,Waldorf,2
2025-10,Maryland,Westminster,4
2025-10,Maryland,Windsor Mill,1
2025-10,Massachusetts,Unknown,7
2025-10,Massachusetts,Acton,1
2025-10,Massachusetts,Allston,1
2025-10,Massachusetts,Amherst,2
2025-10,Massachusetts,Arlington,6
2025-10,Massachusetts,Ashfield,1
2025-10,Massachusetts,Attleboro,4
2025-10,Massachusetts,Barnstable,2
2025-10,Massachusetts,Bellingham,1
2025-10,Massachusetts,Belmont,4
2025-10,Massachusetts,Beverly,2
2025-10,Massachusetts,Boston,95
2025-10,Massachusetts,Braintree,1
2025-10,Massachusetts,Brighton,3
2025-10,Massachusetts,Brockton,4
2025-10,Massachusetts,Brookline,10
2025-10,Massachusetts,Cambridge,18
2025-10,Massachusetts,Chelsea,2
2025-10,Massachusetts,Chestnut Hill,1
2025-10,Massachusetts,Chicopee,1
2025-10,Massachusetts,Dedham,3
2025-10,Massachusetts,Dorchester,3
2025-10,Massachusetts,Dracut,1
2025-10,Massachusetts,East Falmouth,4
2025-10,Massachusetts,Easthampton,3
2025-10,Massachusetts,Everett,2
2025-10,Massachusetts,Fall River,1
2025-10,Massachusetts,Fitchburg,1
2025-10,Massachusetts,Florence,1
2025-10,Massachusetts,Framingham,2
2025-10,Massachusetts,Franklin,2
2025-10,Massachusetts,Gardner,1
2025-10,Massachusetts,Gloucester,1
2025-10,Massachusetts,Greenfield,2
2025-10,Massachusetts,Haverhill,4
2025-10,Massachusetts,Hingham,2
2025-10,Massachusetts,Holliston,2
2025-10,Massachusetts,Holyoke,3
2025-10,Massachusetts,Hopkinton,1
2025-10,Massachusetts,Hyannis,1
2025-10,Massachusetts,Hyde Park,2
2025-10,Massachusetts,Jamaica Plain,1
2025-10,Massachusetts,Lanesborough,1
2025-10,Massachusetts,Leominster,1
2025-10,Massachusetts,Lowell,4
2025-10,Massachusetts,Ludlow,1
2025-10,Massachusetts,Lunenburg,1
2025-10,Massachusetts,Lynn,2
2025-10,Massachusetts,Lynnfield,3
2025-10,Massachusetts,Malden,10
2025-10,Massachusetts,Mansfield,1
2025-10,Massachusetts,Marlborough,1
2025-10,Massachusetts,Marshfield,1
2025-10,Massachusetts,Marstons Mills,1
2025-10,Massachusetts,Maynard,1
2025-10,Massachusetts,Medford,10
2025-10,Massachusetts,Methuen,1
2025-10,Massachusetts,Mill River,1
2025-10,Massachusetts,Milton,2
2025-10,Massachusetts,Monson,1
2025-10,Massachusetts,Needham,7
2025-10,Massachusetts,New Bedford,2
2025-10,Massachusetts,Newton,5
2025-10,Massachusetts,North Reading,1
2025-10,Massachusetts,Northampton,5
2025-10,Massachusetts,Northborough,1
2025-10,Massachusetts,Norwood,2
2025-10,Massachusetts,Oxford,1
2025-10,Massachusetts,Peabody,2
2025-10,Massachusetts,Pepperell,1
2025-10,Massachusetts,Pittsfield,2
2025-10,Massachusetts,Princeton,2
2025-10,Massachusetts,Quincy,4
2025-10,Massachusetts,Reading,2
2025-10,Massachusetts,Revere,5
2025-10,Massachusetts,Salem,2
2025-10,Massachusetts,Scituate,3
2025-10,Massachusetts,Seekonk,1
2025-10,Massachusetts,Shrewsbury,2
2025-10,Massachusetts,Somerville,12
2025-10,Massachusetts,Southbridge,1
2025-10,Massachusetts,Stoneham,1
2025-10,Massachusetts,Stoughton,1
2025-10,Massachusetts,Tewksbury,2
2025-10,Massachusetts,Vineyard Haven,1
2025-10,Massachusetts,Wakefield,1
2025-10,Massachusetts,Waltham,8
2025-10,Massachusetts,Watertown,5
2025-10,Massachusetts,Wayland,1
2025-10,Massachusetts,Wellesley,1
2025-10,Massachusetts,West Boylston,1
2025-10,Massachusetts,Westford,2
2025-10,Massachusetts,Weymouth,2
2025-10,Massachusetts,Winchester,1
2025-10,Massachusetts,Winthrop,3
2025-10,Massachusetts,Woburn,2
2025-10,Massachusetts,Worcester,9
2025-10,Michigan,Allen Park,1
2025-10,Michigan,Alma,1
2025-10,Michigan,Ann Arbor,14
2025-10,Michigan,Auburn Hills,4
2025-10,Michigan,Battle Creek,1
2025-10,Michigan,Belleville,2
2025-10,Michigan,Beulah,1
